Project,Study Area,Transect,Point,Protocol,Visit,Date,Start Time,End Time,Observ Time,Time Bin ID,Time Bin,Count,Spp,Common Name,Scientific Name,Detection Cue,DistanceBin,DetectionLocationNm
CHRISADLAM,RX,P250,250,KBO_VRPC_4,2,7/2/19,5:59:00,6:09:00,5:59:00,1,1,1,PSFL,Pacific-slope Flycatcher,Empidonax difficilis,S,85,
CHRISADLAM,RX,P250,250,KBO_VRPC_4,2,7/2/19,5:59:00,6:09:00,5:59:00,1,1,1,CAVI,Cassin's Vireo,Vireo cassinii,S,70,
CHRISADLAM,RX,P250,250,KBO_VRPC_4,2,7/2/19,5:59:00,6:09:00,5:59:00,1,1,1,SPTO,Spotted Towhee,Pipilo maculatus,S,75,
CHRISADLAM,RX,P250,250,KBO_VRPC_4,2,7/2/19,5:59:00,6:09:00,5:59:00,1,1,1,WETA,Western Tanager,Piranga ludoviciana,S,90,
CHRISADLAM,RX,P250,250,KBO_VRPC_4,2,7/2/19,5:59:00,6:09:00,5:59:00,1,1,1,WETA,Western Tanager,Piranga ludoviciana,S,130,
CHRISADLAM,RX,P250,250,KBO_VRPC_4,2,7/2/19,5:59:00,6:09:00,5:59:00,1,1,1,DEJU,Dark-eyed Junco,Junco hyemalis,S,45,
CHRISADLAM,RX,P250,250,KBO_VRPC_4,2,7/2/19,5:59:00,6:09:00,6:00:00,2,2,1,STJA,Steller's Jay,Cyanocitta stelleri,C,90,
CHRISADLAM,RX,P250,250,KBO_VRPC_4,2,7/2/19,5:59:00,6:09:00,6:00:00,2,2,1,STJA,Steller's Jay,Cyanocitta stelleri,C,150,
CHRISADLAM,RX,P250,250,KBO_VRPC_4,2,7/2/19,5:59:00,6:09:00,6:00:00,2,2,1,AMRO,American Robin,Turdus migratorius,C,80,
CHRISADLAM,RX,P250,250,KBO_VRPC_4,2,7/2/19,5:59:00,6:09:00,6:01:00,3,3,1,BHCO,Brown-headed Cowbird,Molothrus ater,S,110,
CHRISADLAM,RX,P250,250,KBO_VRPC_4,2,7/2/19,5:59:00,6:09:00,6:02:00,4,4,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,S,90,
CHRISADLAM,RX,P250,250,KBO_VRPC_4,2,7/2/19,5:59:00,6:09:00,6:02:00,4,4,1,CAVI,Cassin's Vireo,Vireo cassinii,S,120,
CHRISADLAM,RX,P250,250,KBO_VRPC_4,2,7/2/19,5:59:00,6:09:00,6:02:00,4,4,1,NOFL,Northern Flicker,Colaptes auratus,C,75,
CHRISADLAM,RX,P250,250,KBO_VRPC_4,2,7/2/19,5:59:00,6:09:00,6:02:00,4,4,1,NOFL,Northern Flicker,Colaptes auratus,C,160,
CHRISADLAM,RX,P250,250,KBO_VRPC_4,2,7/2/19,5:59:00,6:09:00,6:03:00,5,5,1,BRCR,Brown Creeper,Certhia americana,S,65,
CHRISADLAM,RX,P250,250,KBO_VRPC_4,2,7/2/19,5:59:00,6:09:00,6:05:00,7,7,1,AMRO,American Robin,Turdus migratorius,S,30,
CHRISADLAM,RX,P250,250,KBO_VRPC_4,2,7/2/19,5:59:00,6:09:00,6:06:00,8,8,1,RBNU,Red-breasted Nuthatch,Sitta canadensis,S,75,
CHRISADLAM,RX,P250,250,KBO_VRPC_4,2,7/2/19,5:59:00,6:09:00,6:08:00,10,10,1,CAVI,Cassin's Vireo,Vireo cassinii,S,35,
CHRISADLAM,RX,P251,251,KBO_VRPC_4,1,6/30/19,6:17:00,6:27:00,6:17:00,1,1,1,AMRO,American Robin,Turdus migratorius,C,70,
CHRISADLAM,RX,P251,251,KBO_VRPC_4,1,6/30/19,6:17:00,6:27:00,6:17:00,1,1,1,RBSA,Red-breasted Sapsucker,Sphyrapicus ruber,D,90,
CHRISADLAM,RX,P251,251,KBO_VRPC_4,1,6/30/19,6:17:00,6:27:00,6:17:00,1,1,1,WETA,Western Tanager,Piranga ludoviciana,S,110,
CHRISADLAM,RX,P251,251,KBO_VRPC_4,1,6/30/19,6:17:00,6:27:00,6:17:00,1,1,1,SPTO,Spotted Towhee,Pipilo maculatus,S,85,
CHRISADLAM,RX,P251,251,KBO_VRPC_4,1,6/30/19,6:17:00,6:27:00,6:17:00,1,1,1,DEJU,Dark-eyed Junco,Junco hyemalis,S,55,
CHRISADLAM,RX,P251,251,KBO_VRPC_4,1,6/30/19,6:17:00,6:27:00,6:17:00,1,1,1,NOFL,Northern Flicker,Colaptes auratus,C,90,
CHRISADLAM,RX,P251,251,KBO_VRPC_4,1,6/30/19,6:17:00,6:27:00,6:17:00,1,1,1,RBNU,Red-breasted Nuthatch,Sitta canadensis,C,65,
CHRISADLAM,RX,P251,251,KBO_VRPC_4,1,6/30/19,6:17:00,6:27:00,6:17:00,1,1,1,AMRO,American Robin,Turdus migratorius,S,60,
CHRISADLAM,RX,P251,251,KBO_VRPC_4,1,6/30/19,6:17:00,6:27:00,6:18:00,2,2,1,WETA,Western Tanager,Piranga ludoviciana,S,80,
CHRISADLAM,RX,P251,251,KBO_VRPC_4,1,6/30/19,6:17:00,6:27:00,6:20:00,4,4,1,MGWA,MacGillivray's Warbler,Geothlypis tolmiei,S,85,
CHRISADLAM,RX,P251,251,KBO_VRPC_4,1,6/30/19,6:17:00,6:27:00,6:23:00,7,7,1,BRCR,Brown Creeper,Certhia americana,S,90,
CHRISADLAM,RX,P251,251,KBO_VRPC_4,1,6/30/19,6:17:00,6:27:00,6:24:00,8,8,1,STJA,Steller's Jay,Cyanocitta stelleri,C,150,
CHRISADLAM,RX,P251,251,KBO_VRPC_4,1,6/30/19,6:17:00,6:27:00,6:24:00,8,8,2,DEJU,Dark-eyed Junco,Junco hyemalis,V,20,
CHRISADLAM,RX,P251,251,KBO_VRPC_4,2,7/2/19,6:14:00,6:24:00,6:14:00,1,1,1,SPTO,Spotted Towhee,Pipilo maculatus,S,30,
CHRISADLAM,RX,P251,251,KBO_VRPC_4,2,7/2/19,6:14:00,6:24:00,6:14:00,1,1,1,BRCR,Brown Creeper,Certhia americana,S,30,
CHRISADLAM,RX,P251,251,KBO_VRPC_4,2,7/2/19,6:14:00,6:24:00,6:14:00,1,1,1,MGWA,MacGillivray's Warbler,Geothlypis tolmiei,S,80,
CHRISADLAM,RX,P251,251,KBO_VRPC_4,2,7/2/19,6:14:00,6:24:00,6:14:00,1,1,1,RBNU,Red-breasted Nuthatch,Sitta canadensis,S,90,
CHRISADLAM,RX,P251,251,KBO_VRPC_4,2,7/2/19,6:14:00,6:24:00,6:14:00,1,1,1,DEJU,Dark-eyed Junco,Junco hyemalis,S,40,
CHRISADLAM,RX,P251,251,KBO_VRPC_4,2,7/2/19,6:14:00,6:24:00,6:14:00,1,1,1,AMRO,American Robin,Turdus migratorius,S,45,
CHRISADLAM,RX,P251,251,KBO_VRPC_4,2,7/2/19,6:14:00,6:24:00,6:15:00,2,2,1,WETA,Western Tanager,Piranga ludoviciana,S,90,
CHRISADLAM,RX,P251,251,KBO_VRPC_4,2,7/2/19,6:14:00,6:24:00,6:15:00,2,2,1,WETA,Western Tanager,Piranga ludoviciana,S,120,
CHRISADLAM,RX,P251,251,KBO_VRPC_4,2,7/2/19,6:14:00,6:24:00,6:16:00,3,3,1,SPTO,Spotted Towhee,Pipilo maculatus,S,90,
CHRISADLAM,RX,P251,251,KBO_VRPC_4,2,7/2/19,6:14:00,6:24:00,6:16:00,3,3,4,AMRO,American Robin,Turdus migratorius,V,80,
CHRISADLAM,RX,P251,251,KBO_VRPC_4,2,7/2/19,6:14:00,6:24:00,6:17:00,4,4,1,PSFL,Pacific-slope Flycatcher,Empidonax difficilis,C,95,
CHRISADLAM,RX,P251,251,KBO_VRPC_4,2,7/2/19,6:14:00,6:24:00,6:17:00,4,4,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,C,20,
CHRISADLAM,RX,P251,251,KBO_VRPC_4,2,7/2/19,6:14:00,6:24:00,6:17:00,4,4,1,WEWP,Western Wood-Pewee,Contopus sordidulus,S,90,
CHRISADLAM,RX,P251,251,KBO_VRPC_4,2,7/2/19,6:14:00,6:24:00,6:20:00,7,7,1,STJA,Steller's Jay,Cyanocitta stelleri,C,80,
CHRISADLAM,RX,P252,252,KBO_VRPC_4,1,6/30/19,6:36:00,6:46:00,6:36:00,1,1,1,BRCR,Brown Creeper,Certhia americana,C,70,
CHRISADLAM,RX,P252,252,KBO_VRPC_4,1,6/30/19,6:36:00,6:46:00,6:36:00,1,1,1,RBSA,Red-breasted Sapsucker,Sphyrapicus ruber,S,90,
CHRISADLAM,RX,P252,252,KBO_VRPC_4,1,6/30/19,6:36:00,6:46:00,6:36:00,1,1,1,PSFL,Pacific-slope Flycatcher,Empidonax difficilis,S,70,
CHRISADLAM,RX,P252,252,KBO_VRPC_4,1,6/30/19,6:36:00,6:46:00,6:36:00,1,1,1,HUVI,Hutton's Vireo,Vireo huttoni,S,65,
CHRISADLAM,RX,P252,252,KBO_VRPC_4,1,6/30/19,6:36:00,6:46:00,6:36:00,1,1,1,CBCH,Chestnut-backed Chickadee,Poecile rufescens,C,40,
CHRISADLAM,RX,P252,252,KBO_VRPC_4,1,6/30/19,6:36:00,6:46:00,6:37:00,2,2,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,S,65,
CHRISADLAM,RX,P252,252,KBO_VRPC_4,1,6/30/19,6:36:00,6:46:00,6:37:00,2,2,1,DEJU,Dark-eyed Junco,Junco hyemalis,S,55,
CHRISADLAM,RX,P252,252,KBO_VRPC_4,1,6/30/19,6:36:00,6:46:00,6:42:00,7,7,1,AMRO,American Robin,Turdus migratorius,C,95,
CHRISADLAM,RX,P252,252,KBO_VRPC_4,1,6/30/19,6:36:00,6:46:00,6:42:00,7,7,1,STJA,Steller's Jay,Cyanocitta stelleri,C,130,
CHRISADLAM,RX,P252,252,KBO_VRPC_4,1,6/30/19,6:36:00,6:46:00,6:42:00,7,7,1,BHCO,Brown-headed Cowbird,Molothrus ater,S,110,
CHRISADLAM,RX,P252,252,KBO_VRPC_4,1,6/30/19,6:36:00,6:46:00,6:43:00,8,8,1,WETA,Western Tanager,Piranga ludoviciana,S,75,
CHRISADLAM,RX,P252,252,KBO_VRPC_4,2,7/2/19,6:31:00,6:41:00,6:31:00,1,1,1,STJA,Steller's Jay,Cyanocitta stelleri,V,20,
CHRISADLAM,RX,P252,252,KBO_VRPC_4,2,7/2/19,6:31:00,6:41:00,6:31:00,1,1,2,STJA,Steller's Jay,Cyanocitta stelleri,C,90,
CHRISADLAM,RX,P252,252,KBO_VRPC_4,2,7/2/19,6:31:00,6:41:00,6:31:00,1,1,1,DEJU,Dark-eyed Junco,Junco hyemalis,S,40,
CHRISADLAM,RX,P252,252,KBO_VRPC_4,2,7/2/19,6:31:00,6:41:00,6:31:00,1,1,1,BRCR,Brown Creeper,Certhia americana,S,30,
CHRISADLAM,RX,P252,252,KBO_VRPC_4,2,7/2/19,6:31:00,6:41:00,6:31:00,1,1,1,BRCR,Brown Creeper,Certhia americana,S,80,
CHRISADLAM,RX,P252,252,KBO_VRPC_4,2,7/2/19,6:31:00,6:41:00,6:31:00,1,1,1,NOFL,Northern Flicker,Colaptes auratus,C,90,
CHRISADLAM,RX,P252,252,KBO_VRPC_4,2,7/2/19,6:31:00,6:41:00,6:31:00,1,1,1,WETA,Western Tanager,Piranga ludoviciana,S,90,
CHRISADLAM,RX,P252,252,KBO_VRPC_4,2,7/2/19,6:31:00,6:41:00,6:31:00,1,1,1,WETA,Western Tanager,Piranga ludoviciana,S,150,
CHRISADLAM,RX,P252,252,KBO_VRPC_4,2,7/2/19,6:31:00,6:41:00,6:32:00,2,2,1,BHCO,Brown-headed Cowbird,Molothrus ater,C,110,
CHRISADLAM,RX,P252,252,KBO_VRPC_4,2,7/2/19,6:31:00,6:41:00,6:37:00,7,7,1,CAVI,Cassin's Vireo,Vireo cassinii,C,20,
CHRISADLAM,RX,P252,252,KBO_VRPC_4,2,7/2/19,6:31:00,6:41:00,6:37:00,7,7,2,SPTO,Spotted Towhee,Pipilo maculatus,V,25,
CHRISADLAM,RX,P253,253,KBO_VRPC_4,1,6/25/19,7:04:00,7:14:00,7:04:00,1,1,1,LEGO,Lesser Goldfinch,Spinus psaltria,V,40,
CHRISADLAM,RX,P253,253,KBO_VRPC_4,1,6/25/19,7:04:00,7:14:00,7:04:00,1,1,1,PUFI,Purple Finch,Haemorhous purpureus,S,60,
CHRISADLAM,RX,P253,253,KBO_VRPC_4,1,6/25/19,7:04:00,7:14:00,7:04:00,1,1,1,HETH,Hermit Thrush,Catharus guttatus,S,120,
CHRISADLAM,RX,P253,253,KBO_VRPC_4,1,6/25/19,7:04:00,7:14:00,7:04:00,1,1,1,HAFL,Hammond's Flycatcher,Empidonax hammondii,S,90,
CHRISADLAM,RX,P253,253,KBO_VRPC_4,1,6/25/19,7:04:00,7:14:00,7:04:00,1,1,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,60,
CHRISADLAM,RX,P253,253,KBO_VRPC_4,1,6/25/19,7:04:00,7:14:00,7:04:00,1,1,1,MOCH,Mountain Chickadee,Poecile gambeli,C,70,
CHRISADLAM,RX,P253,253,KBO_VRPC_4,1,6/25/19,7:04:00,7:14:00,7:04:00,1,1,1,DEJU,Dark-eyed Junco,Junco hyemalis,S,40,
CHRISADLAM,RX,P253,253,KBO_VRPC_4,1,6/25/19,7:04:00,7:14:00,7:04:00,1,1,2,STJA,Steller's Jay,Cyanocitta stelleri,C,80,
CHRISADLAM,RX,P253,253,KBO_VRPC_4,1,6/25/19,7:04:00,7:14:00,7:05:00,2,2,1,RBSA,Red-breasted Sapsucker,Sphyrapicus ruber,D,70,
CHRISADLAM,RX,P253,253,KBO_VRPC_4,1,6/25/19,7:04:00,7:14:00,7:05:00,2,2,1,RBNU,Red-breasted Nuthatch,Sitta canadensis,S,55,
CHRISADLAM,RX,P253,253,KBO_VRPC_4,1,6/25/19,7:04:00,7:14:00,7:08:00,5,5,1,SPTO,Spotted Towhee,Pipilo maculatus,C,20,
CHRISADLAM,RX,P253,253,KBO_VRPC_4,1,6/25/19,7:04:00,7:14:00,7:09:00,6,6,1,CAVI,Cassin's Vireo,Vireo cassinii,S,60,
CHRISADLAM,RX,P253,253,KBO_VRPC_4,1,6/25/19,7:04:00,7:14:00,7:10:00,7,7,1,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,S,110,
CHRISADLAM,RX,P253,253,KBO_VRPC_4,1,6/25/19,7:04:00,7:14:00,7:12:00,9,9,1,WEWP,Western Wood-Pewee,Contopus sordidulus,C,120,
CHRISADLAM,RX,P253,253,KBO_VRPC_4,1,6/25/19,7:04:00,7:14:00,7:12:00,9,9,1,MGWA,MacGillivray's Warbler,Geothlypis tolmiei,V,40,
CHRISADLAM,RX,P253,253,KBO_VRPC_4,1,6/25/19,7:04:00,7:14:00,7:12:00,9,9,1,RBSA,Red-breasted Sapsucker,Sphyrapicus ruber,C,40,
CHRISADLAM,RX,P253,253,KBO_VRPC_4,1,6/25/19,7:04:00,7:14:00,7:12:00,9,9,1,TOSO,Townsend's Solitaire,Myadestes townsendi,S,150,
CHRISADLAM,RX,P253,253,KBO_VRPC_4,2,6/27/19,8:50:00,9:00:00,8:50:00,1,1,1,MGWA,MacGillivray's Warbler,Geothlypis tolmiei,S,40,
CHRISADLAM,RX,P253,253,KBO_VRPC_4,2,6/27/19,8:50:00,9:00:00,8:50:00,1,1,1,CAVI,Cassin's Vireo,Vireo cassinii,S,20,
CHRISADLAM,RX,P253,253,KBO_VRPC_4,2,6/27/19,8:50:00,9:00:00,8:50:00,1,1,1,RBSA,Red-breasted Sapsucker,Sphyrapicus ruber,V,20,
CHRISADLAM,RX,P253,253,KBO_VRPC_4,2,6/27/19,8:50:00,9:00:00,8:50:00,1,1,1,DEJU,Dark-eyed Junco,Junco hyemalis,S,45,
CHRISADLAM,RX,P253,253,KBO_VRPC_4,2,6/27/19,8:50:00,9:00:00,8:50:00,1,1,1,STJA,Steller's Jay,Cyanocitta stelleri,C,80,
CHRISADLAM,RX,P253,253,KBO_VRPC_4,2,6/27/19,8:50:00,9:00:00,8:50:00,1,1,1,HAWO,Hairy Woodpecker,Picoides villosus,C,80,
CHRISADLAM,RX,P253,253,KBO_VRPC_4,2,6/27/19,8:50:00,9:00:00,8:50:00,1,1,1,RBNU,Red-breasted Nuthatch,Sitta canadensis,S,85,
CHRISADLAM,RX,P253,253,KBO_VRPC_4,2,6/27/19,8:50:00,9:00:00,8:50:00,1,1,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,45,
CHRISADLAM,RX,P253,253,KBO_VRPC_4,2,6/27/19,8:50:00,9:00:00,8:50:00,1,1,1,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,S,70,
CHRISADLAM,RX,P253,253,KBO_VRPC_4,2,6/27/19,8:50:00,9:00:00,8:51:00,2,2,1,SPTO,Spotted Towhee,Pipilo maculatus,C,30,
CHRISADLAM,RX,P253,253,KBO_VRPC_4,2,6/27/19,8:50:00,9:00:00,8:51:00,2,2,1,SPTO,Spotted Towhee,Pipilo maculatus,V,40,
CHRISADLAM,RX,P253,253,KBO_VRPC_4,2,6/27/19,8:50:00,9:00:00,8:52:00,3,3,1,NOFL,Northern Flicker,Colaptes auratus,C,90,
CHRISADLAM,RX,P253,253,KBO_VRPC_4,2,6/27/19,8:50:00,9:00:00,8:52:00,3,3,1,XXHU,Unid. Hummingbird,Trochilidae sp.,C,45,
CHRISADLAM,RX,P253,253,KBO_VRPC_4,2,6/27/19,8:50:00,9:00:00,8:54:00,5,5,1,DEJU,Dark-eyed Junco,Junco hyemalis,S,20,
CHRISADLAM,RX,P253,253,KBO_VRPC_4,2,6/27/19,8:50:00,9:00:00,8:54:00,5,5,1,CBCH,Chestnut-backed Chickadee,Poecile rufescens,C,60,
CHRISADLAM,RX,P253,253,KBO_VRPC_4,2,6/27/19,8:50:00,9:00:00,8:54:00,5,5,1,MGWA,MacGillivray's Warbler,Geothlypis tolmiei,S,70,
CHRISADLAM,RX,P253,253,KBO_VRPC_4,2,6/27/19,8:50:00,9:00:00,8:57:00,8,8,1,PUFI,Purple Finch,Haemorhous purpureus,S,120,
CHRISADLAM,RX,P253,253,KBO_VRPC_4,2,6/27/19,8:50:00,9:00:00,8:57:00,8,8,1,DEJU,Dark-eyed Junco,Junco hyemalis,S,60,
CHRISADLAM,RX,P253,253,KBO_VRPC_4,2,6/27/19,8:50:00,9:00:00,8:57:00,8,8,1,HAFL,Hammond's Flycatcher,Empidonax hammondii,V,40,
CHRISADLAM,RX,P253,253,KBO_VRPC_4,2,6/27/19,8:50:00,9:00:00,8:59:00,10,10,1,WAVI,Warbling Vireo,Vireo gilvus,S,60,
CHRISADLAM,RX,P254,254,KBO_VRPC_4,1,6/30/19,8:54:00,9:04:00,8:54:00,1,1,1,LAZB,Lazuli Bunting,Passerina amoena,S,55,
CHRISADLAM,RX,P254,254,KBO_VRPC_4,1,6/30/19,8:54:00,9:04:00,8:54:00,1,1,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,60,
CHRISADLAM,RX,P254,254,KBO_VRPC_4,1,6/30/19,8:54:00,9:04:00,8:54:00,1,1,1,SPTO,Spotted Towhee,Pipilo maculatus,S,40,
CHRISADLAM,RX,P254,254,KBO_VRPC_4,1,6/30/19,8:54:00,9:04:00,8:54:00,1,1,1,DEJU,Dark-eyed Junco,Junco hyemalis,S,95,O
CHRISADLAM,RX,P254,254,KBO_VRPC_4,1,6/30/19,8:54:00,9:04:00,8:54:00,1,1,1,MGWA,MacGillivray's Warbler,Geothlypis tolmiei,S,30,
CHRISADLAM,RX,P254,254,KBO_VRPC_4,1,6/30/19,8:54:00,9:04:00,8:55:00,2,2,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,S,60,
CHRISADLAM,RX,P254,254,KBO_VRPC_4,1,6/30/19,8:54:00,9:04:00,8:55:00,2,2,1,STJA,Steller's Jay,Cyanocitta stelleri,C,80,
CHRISADLAM,RX,P254,254,KBO_VRPC_4,1,6/30/19,8:54:00,9:04:00,8:55:00,2,2,1,HAWO,Hairy Woodpecker,Picoides villosus,C,75,
CHRISADLAM,RX,P254,254,KBO_VRPC_4,1,6/30/19,8:54:00,9:04:00,8:59:00,6,6,2,BUSH,Bushtit,Psaltriparus minimus,C,25,
CHRISADLAM,RX,P254,254,KBO_VRPC_4,1,6/30/19,8:54:00,9:04:00,9:01:00,8,8,1,RBNU,Red-breasted Nuthatch,Sitta canadensis,S,65,
CHRISADLAM,RX,P254,254,KBO_VRPC_4,1,6/30/19,8:54:00,9:04:00,9:03:00,10,10,1,WETA,Western Tanager,Piranga ludoviciana,V,20,
CHRISADLAM,RX,P254,254,KBO_VRPC_4,1,6/30/19,8:54:00,9:04:00,9:03:00,10,10,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,V,30,
CHRISADLAM,RX,P254,254,KBO_VRPC_4,1,6/30/19,8:54:00,9:04:00,9:03:00,10,10,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,V,10,
CHRISADLAM,RX,P254,254,KBO_VRPC_4,2,7/2/19,8:14:00,8:24:00,8:14:00,1,1,1,LAZB,Lazuli Bunting,Passerina amoena,S,65,
CHRISADLAM,RX,P254,254,KBO_VRPC_4,2,7/2/19,8:14:00,8:24:00,8:14:00,1,1,1,SPTO,Spotted Towhee,Pipilo maculatus,S,40,
CHRISADLAM,RX,P254,254,KBO_VRPC_4,2,7/2/19,8:14:00,8:24:00,8:14:00,1,1,1,RBNU,Red-breasted Nuthatch,Sitta canadensis,S,85,
CHRISADLAM,RX,P254,254,KBO_VRPC_4,2,7/2/19,8:14:00,8:24:00,8:14:00,1,1,1,CAVI,Cassin's Vireo,Vireo cassinii,S,40,
CHRISADLAM,RX,P254,254,KBO_VRPC_4,2,7/2/19,8:14:00,8:24:00,8:14:00,1,1,1,STJA,Steller's Jay,Cyanocitta stelleri,C,45,
CHRISADLAM,RX,P254,254,KBO_VRPC_4,2,7/2/19,8:14:00,8:24:00,8:15:00,2,2,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,45,
CHRISADLAM,RX,P254,254,KBO_VRPC_4,2,7/2/19,8:14:00,8:24:00,8:15:00,2,2,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,C,30,
CHRISADLAM,RX,P254,254,KBO_VRPC_4,2,7/2/19,8:14:00,8:24:00,8:16:00,3,3,1,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,S,45,
CHRISADLAM,RX,P254,254,KBO_VRPC_4,2,7/2/19,8:14:00,8:24:00,8:18:00,5,5,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,V,35,
CHRISADLAM,RX,P254,254,KBO_VRPC_4,2,7/2/19,8:14:00,8:24:00,8:15:00,2,2,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,S,80,
CHRISADLAM,MULT,P255,255,KBO_VRPC_4,1,6/30/19,9:18:00,9:28:00,9:18:00,1,1,1,AMRO,American Robin,Turdus migratorius,C,80,
CHRISADLAM,MULT,P255,255,KBO_VRPC_4,1,6/30/19,9:18:00,9:28:00,9:18:00,1,1,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,S,120,
CHRISADLAM,MULT,P255,255,KBO_VRPC_4,1,6/30/19,9:18:00,9:28:00,9:18:00,1,1,1,LAZB,Lazuli Bunting,Passerina amoena,S,150,
CHRISADLAM,MULT,P255,255,KBO_VRPC_4,1,6/30/19,9:18:00,9:28:00,9:18:00,1,1,1,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,S,180,
CHRISADLAM,MULT,P255,255,KBO_VRPC_4,1,6/30/19,9:18:00,9:28:00,9:25:00,8,8,1,STJA,Steller's Jay,Cyanocitta stelleri,S,200,
CHRISADLAM,MULT,P255,255,KBO_VRPC_4,1,6/30/19,9:18:00,9:28:00,9:25:00,8,8,1,WREN,Wrentit,Chamaea fasciata,S,200,
CHRISADLAM,MULT,P255,255,KBO_VRPC_4,2,7/2/19,7:12:00,7:22:00,7:12:00,1,1,1,SPTO,Spotted Towhee,Pipilo maculatus,S,20,
CHRISADLAM,MULT,P255,255,KBO_VRPC_4,2,7/2/19,7:12:00,7:22:00,7:12:00,1,1,1,SPTO,Spotted Towhee,Pipilo maculatus,S,40,
CHRISADLAM,MULT,P255,255,KBO_VRPC_4,2,7/2/19,7:12:00,7:22:00,7:12:00,1,1,1,HUVI,Hutton's Vireo,Vireo huttoni,S,75,
CHRISADLAM,MULT,P255,255,KBO_VRPC_4,2,7/2/19,7:12:00,7:22:00,7:12:00,1,1,1,WREN,Wrentit,Chamaea fasciata,S,90,
CHRISADLAM,MULT,P255,255,KBO_VRPC_4,2,7/2/19,7:12:00,7:22:00,7:12:00,1,1,1,LAZB,Lazuli Bunting,Passerina amoena,S,150,
CHRISADLAM,MULT,P255,255,KBO_VRPC_4,2,7/2/19,7:12:00,7:22:00,7:12:00,1,1,1,STJA,Steller's Jay,Cyanocitta stelleri,C,150,
CHRISADLAM,MULT,P255,255,KBO_VRPC_4,2,7/2/19,7:12:00,7:22:00,7:16:00,5,5,1,SSHA,Sharp-shinned Hawk,Accipiter striatus,V,70,
CHRISADLAM,MULT,P255,255,KBO_VRPC_4,2,7/2/19,7:12:00,7:22:00,7:19:00,8,8,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,S,130,
CHRISADLAM,MULT,P256,256,KBO_VRPC_4,1,6/30/19,9:46:00,9:56:00,9:46:00,1,1,1,HUVI,Hutton's Vireo,Vireo huttoni,S,80,
CHRISADLAM,MULT,P256,256,KBO_VRPC_4,1,6/30/19,9:46:00,9:56:00,9:49:00,4,4,1,STJA,Steller's Jay,Cyanocitta stelleri,S,90,
CHRISADLAM,MULT,P256,256,KBO_VRPC_4,1,6/30/19,9:46:00,9:56:00,9:51:00,6,6,1,SPTO,Spotted Towhee,Pipilo maculatus,C,20,
CHRISADLAM,MULT,P256,256,KBO_VRPC_4,2,7/2/19,6:50:00,7:00:00,6:50:00,1,1,1,CAVI,Cassin's Vireo,Vireo cassinii,C,35,
CHRISADLAM,MULT,P256,256,KBO_VRPC_4,2,7/2/19,6:50:00,7:00:00,6:50:00,1,1,2,STJA,Steller's Jay,Cyanocitta stelleri,C,45,
CHRISADLAM,MULT,P256,256,KBO_VRPC_4,2,7/2/19,6:50:00,7:00:00,6:55:00,6,6,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,C,75,
CHRISADLAM,MULT,P256,256,KBO_VRPC_4,2,7/2/19,6:50:00,7:00:00,6:58:00,9,9,1,SPTO,Spotted Towhee,Pipilo maculatus,C,80,
CHRISADLAM,MULT,P257,257,KBO_VRPC_4,1,7/1/19,6:48:00,6:58:00,6:48:00,1,1,1,AMRO,American Robin,Turdus migratorius,S,60,
CHRISADLAM,MULT,P257,257,KBO_VRPC_4,1,7/1/19,6:48:00,6:58:00,6:48:00,1,1,1,LAZB,Lazuli Bunting,Passerina amoena,S,45,
CHRISADLAM,MULT,P257,257,KBO_VRPC_4,1,7/1/19,6:48:00,6:58:00,6:48:00,1,1,1,HOWR,House Wren,Troglodytes aedon,S,40,
CHRISADLAM,MULT,P257,257,KBO_VRPC_4,1,7/1/19,6:48:00,6:58:00,6:48:00,1,1,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,C,60,
CHRISADLAM,MULT,P257,257,KBO_VRPC_4,1,7/1/19,6:48:00,6:58:00,6:50:00,3,3,3,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,V,30,
CHRISADLAM,MULT,P257,257,KBO_VRPC_4,1,7/1/19,6:48:00,6:58:00,6:53:00,6,6,1,STJA,Steller's Jay,Cyanocitta stelleri,C,80,
